"word","freq","timeFlag","dayFlag"
"anything",1,1,2
"aoperator",1,1,2
"apartment…",1,1,2
"apartmentflatbush",1,1,2
"apartmentlove",1,1,2
"apoyoparany",1,1,2
"appearing",1,1,2
"apple",1,1,2
"applewatchapple",1,1,2
"aqob",1,1,2
"areavirtualnycity",1,1,2
"artdeco",1,1,2
"arthur",1,1,2
"artistalleysi",1,1,2
"artpark",1,1,2
"artradio",1,1,2
"asidnymetrogrohe",1,1,2
"asopao",1,1,2
"asquare…",1,1,2
"ass",1,1,2
"assault",1,1,2
"atartpark",1,1,2
"athouse",1,1,2
"atkalakiriot…",1,1,2
"atla",1,1,2
"atpark",1,1,2
"atsixth",1,1,2
"atsteak",1,1,2
"attention",1,1,2
"atthanks",1,1,2
"atthey",1,1,2
"audition",1,1,2
"author",1,1,2
"autumnwinterspringsummer",1,1,2
"avenueeast",1,1,2
"avenues",1,1,2
"avenueserving",1,1,2
"aviation",1,1,2
"awaiting",1,1,2
"awards",1,1,2
"away",1,1,2
"awesomeness",1,1,2
"awxii",1,1,2
"azuki",1,1,2
"bacc",1,1,2
"background",1,1,2
"bae",1,1,2
"bag",1,1,2
"bak",1,1,2
"bake",1,1,2
"baking",1,1,2
"balloons",1,1,2
"banditshouse",1,1,2
"bap",1,1,2
"bars",1,1,2
"bascule",1,1,2
"battle",1,1,2
"bcrf",1,1,2
"bdaymustardo",1,1,2
"beach",1,1,2
"beans",1,1,2
"bearing",1,1,2
"beauty",1,1,2
"bed",1,1,2
"bedford",1,1,2
"beds",1,1,2
"bedstuy",1,1,2
"beenyour",1,1,2
"beetlaguardia",1,1,2
"befriending",1,1,2
"beginning",1,1,2
"behind",1,1,2
"believe",1,1,2
"belongs",1,1,2
"beside",1,1,2
"bestservice",1,1,2
"bestviewever…",1,1,2
"betances…",1,1,2
"beyoncé",1,1,2
"bianca",1,1,2
"bibimbap",1,1,2
"bien",1,1,2
"bighero",1,1,2
"bigherosix",1,1,2
"bigoli…",1,1,2
"bij",1,1,2
"bim",1,1,2
"bitch",1,1,2
"bklyn…",1,1,2
"black",1,1,2
"black…",1,1,2
"blackandwhitephotobryant",1,1,2
"blackswan",1,1,2
"blahlook",1,1,2
"bless",1,1,2
"blockcoffee",1,1,2
"bloom",1,1,2
"blustery",1,1,2
"bobolink",1,1,2
"bodega",1,1,2
"bonding…",1,1,2
"bones",1,1,2
"boobs",1,1,2
"boom",1,1,2
"boss",1,1,2
"bouton",1,1,2
"bowles",1,1,2
"boxes",1,1,2
"brand",1,1,2
"bread",1,1,2
"brewery",1,1,2
"brews",1,1,2
"brian…",1,1,2
"brief",1,1,2
"brighten",1,1,2
"brightest",1,1,2
"bring",1,1,2
"broken",1,1,2
"brooklynlovers",1,1,2
"brooklynpizzahouse",1,1,2
"brothereduaubdedubueduaubdedubuabempire",1,1,2
"brunch",1,1,2
"bubble",1,1,2
"buffet",1,1,2
"build",1,1,2
"buildimg",1,1,2
"buildingbuddymadisonsquarepark",1,1,2
"buildinggrand",1,1,2
"buildinguufefeduaubdedubueduaubdedubuaempirestatebuilding",1,1,2
"bulldogs",1,1,2
"burgundies",1,1,2
"burn",1,1,2
"burns",1,1,2
"burthday",1,1,2
"business",1,1,2
"buski",1,1,2
"butternut",1,1,2
"buy",1,1,2
"cafeweststreet",1,1,2
"caffe",1,1,2
"cakeboss",1,1,2
"call",1,1,2
"called",1,1,2
"calling",1,1,2
"calls",1,1,2
"calm",1,1,2
"cancer",1,1,2
"cannes",1,1,2
"cantstopwontstop…",1,1,2
"canvas",1,1,2
"care",1,1,2
"carolinajeremys",1,1,2
"cassava",1,1,2
"cast",1,1,2
"castingnew",1,1,2
"catedral",1,1,2
"catholic",1,1,2
"cbs",1,1,2
"cct",1,1,2
"celabratory",1,1,2
"celebrated",1,1,2
"celebrating",1,1,2
"ceviche",1,1,2
"chains",1,1,2
"changingofre",1,1,2
"chapel",1,1,2
"charming",1,1,2
"cheer",1,1,2
"chgreen",1,1,2
"chicken",1,1,2
"childhe",1,1,2
"children",1,1,2
"chilly",1,1,2
"chinatown…",1,1,2
"christian",1,1,2
"chrysler",1,1,2
"church…",1,1,2
"ciabatta…",1,1,2
"cider",1,1,2
"classicpark",1,1,2
"classy",1,1,2
"cleared",1,1,2
"click",1,1,2
"close",1,1,2
"cloudporn",1,1,2
"clouds",1,1,2
"cloudwatcher",1,1,2
"coach",1,1,2
"cobblehill",1,1,2
"coldpark",1,1,2
"collegecbuilding",1,1,2
"colors",1,1,2
"comcast",1,1,2
"comcast…",1,1,2
"comfort",1,1,2
"comingmadison",1,1,2
"community",1,1,2
"competition",1,1,2
"complex",1,1,2
"coney",1,1,2
"construction",1,1,2
"coolchick",1,1,2
"cornell",1,1,2
"corpus",1,1,2
"cosplay",1,1,2
"costume…",1,1,2
"cotechino",1,1,2
"counter",1,1,2
"countertops",1,1,2
"coupleinlove",1,1,2
"course",1,1,2
"covenant",1,1,2
"coziest",1,1,2
"crazy",1,1,2
"created…",1,1,2
"crew",1,1,2
"cribeast",1,1,2
"cross",1,1,2
"crossislandparkway",1,1,2
"crowd",1,1,2
"crowdtonight",1,1,2
"cup",1,1,2
"curatos",1,1,2
"curler",1,1,2
"curved",1,1,2
"cut",1,1,2
"dad…",1,1,2
"daddyos",1,1,2
"dairy",1,1,2
"damnyoujoaquin",1,1,2
"dancerbric",1,1,2
"dark",1,1,2
"darkfashion",1,1,2
"daughteratitagain",1,1,2
"david",1,1,2
"dayhaving",1,1,2
"dayth",1,1,2
"dead",1,1,2
"dearest",1,1,2
"decent",1,1,2
"decided",1,1,2
"decisions",1,1,2
"deco",1,1,2
"decoy",1,1,2
"deervalley",1,1,2
"defender",1,1,2
"deliciouscake",1,1,2
"deniro",1,1,2
"deny",1,1,2
"design",1,1,2
"detail",1,1,2
"detailssocialmedia",1,1,2
"dick",1,1,2
"different",1,1,2
"digitaldashbushwick",1,1,2
"dip",1,1,2
"disagreeing",1,1,2
"divide",1,1,2
"dock",1,1,2
"dog",1,1,2
"doge",1,1,2
"donaldtrumpnew",1,1,2
"doom",1,1,2
"dream",1,1,2
"dreams",1,1,2
"dreamsthe",1,1,2
"drink",1,1,2
"drinking",1,1,2
"drinks",1,1,2
"drop",1,1,2
"drug",1,1,2
"drugsvervin",1,1,2
"dry",1,1,2
"due",1,1,2
"dumbo",1,1,2
"dxc",1,1,2
"dxcproductions",1,1,2
"earrings",1,1,2
"eat",1,1,2
"edit",1,1,2
"eduaubcedubcub",1,1,2
"eduaubcedubcueduaubcedubeuchart",1,1,2
"eduaubcedubcueduaubdedububdeduaubcedubcu…",1,1,2
"eduaubcedubdueduaubcedubdueduaubcedubdueduaubcedubcub",1,1,2
"eduaubcedubduewatch",1,1,2
"eduaubcedubduuufefsoho",1,1,2
"eduaubcedubeub",1,1,2
"eduaubcedubeubayards",1,1,2
"eduaubcedubeubeduaubdedubudeduaubdedubudeduaubdedubudcasa",1,1,2
"eduaubcedubu",1,1,2
"eduaubdedubauaeduaubdedubauaeduaubdedubauaeduaubdedubauaeduaubdedubauaeduaubdedubaua",1,1,2
"eduaubdedubauaeduaubdedubauathis",1,1,2
"eduaubdedubaueduaubdedubaueduaubdedubaueduaubdedubau",1,1,2
"eduaubdedubu…",1,1,2
"eduaubdedubuad",1,1,2
"eduaubdedubuaduufefeduaubcedubcueduaubcedububaeduaubcedububuufefempire",1,1,2
"eduaubdedubuaeduaubdedubuapple",1,1,2
"eduaubdedubuaeeduaubdedubuaeeduaubdedubuae",1,1,2
"eduaubdedubuaeempire",1,1,2
"eduaubdedubuaf",1,1,2
"eduaubdedubuaflatiron",1,1,2
"eduaubdedubub",1,1,2
"eduaubdedubub…",1,1,2
"eduaubdedububeduaubdedububeduaubdedububeduaubdedububeduaubdedububeduaubdedububmy",1,1,2
"eduaubdedububeduaubdedububeduaubdedububeduaubdedububmadison",1,1,2
"eduaubdedubuceduaubcedubeubbred",1,1,2
"eduaubdedubuceduaubcedubfubb",1,1,2
"eduaubdedubucmrs",1,1,2
"eduaubdedubucoach",1,1,2
"eduaubdedubudeduaubdedubuceduaubdedubuaeduaubdedubu",1,1,2
"eduaubdedubudeduaubdedubudbengali",1,1,2
"eduaubdedubudnycthe",1,1,2
"eduaubdedubueduaubcedubdubuufef",1,1,2
"eduaubdedubueduaubcedubfubbeduaubcedubcu",1,1,2
"eduaubdedubueduaubcedubfubbeduaubdedububunion",1,1,2
"eduaubdedubueduaubdedububdoctober",1,1,2
"eduaubdedubueduaubdedubudeduaubdedubu",1,1,2
"eduaubdedubueduaubdedubueduaubdedubueduaubdedubuab",1,1,2
"eduaubdedubumy",1,1,2
"eduaubdedubuthe",1,1,2
"eduaubdedubuubufefeduaubcedubcuuufefuaufefeduaubcedubcueduaubcedubcueduaubcedubcubeduaubcedubcueduaubdedubuaeduaubdedubuaeduaubdedubu",1,1,2
"eeeeeatstijuana…",1,1,2
"eggs",1,1,2
"elderly",1,1,2
"elevated",1,1,2
"eleventh",1,1,2
"else",1,1,2
"elysian",1,1,2
"empire…",1,1,2
"empirestatebuildingempire",1,1,2
"empties",1,1,2
"enthusiasm",1,1,2
"entire",1,1,2
"entrances",1,1,2
"esbny",1,1,2
"essence",1,1,2
"essencelive",1,1,2
"essencemag",1,1,2
"essential",1,1,2
"est",1,1,2
"esta",1,1,2
"ethereal",1,1,2
"even…",1,1,2
"evening",1,1,2
"ever",1,1,2
"everyone",1,1,2
"everywhere",1,1,2
"evident",1,1,2
"exactlycustomer",1,1,2
"excavated…",1,1,2
"excellent",1,1,2
"exhibitionendless",1,1,2
"exitcrto",1,1,2
"exithutchinson",1,1,2
"exitrichmond",1,1,2
"exittodt",1,1,2
"expensive",1,1,2
"experience",1,1,2
"explosion",1,1,2
"face",1,1,2
"facebook",1,1,2
"fails",1,1,2
"fair",1,1,2
"fallinnyc…",1,1,2
"fallisherejengas",1,1,2
"fallon",1,1,2
"false",1,1,2
"famdont",1,1,2
"fan",1,1,2
"fans",1,1,2
"fants",1,1,2
"far",1,1,2
"fashioncirca",1,1,2
"fast",1,1,2
"favorites",1,1,2
"fdny",1,1,2
"feel",1,1,2
"feeling",1,1,2
"feelingmyselfempire",1,1,2
"feelz",1,1,2
"feetthey",1,1,2
"festivalstone",1,1,2
"fiberoptic",1,1,2
"field",1,1,2
"fiftysomethingth",1,1,2
"filed",1,1,2
"find",1,1,2
"finds",1,1,2
"fine",1,1,2
"fingerboard",1,1,2
"firsttime",1,1,2
"fithiring",1,1,2
"fitveterans",1,1,2
"five…",1,1,2
"fixed",1,1,2
"flashbackfriday",1,1,2
"flatiron…",1,1,2
"flats",1,1,2
"flood",1,1,2
"flowers",1,1,2
"focusing",1,1,2
"folks",1,1,2
"folks…",1,1,2
"followfollow",1,1,2
"foodie…",1,1,2
"foodth",1,1,2
"forand",1,1,2
"forminscustomers",1,1,2
"fort",1,1,2
"foundation",1,1,2
"founder",1,1,2
"four",1,1,2
"franklin…",1,1,2
"freak",1,1,2
"fred",1,1,2
"frederick…",1,1,2
"fredffrench",1,1,2
"fredffrenchbuilding…",1,1,2
"freedompartysantos",1,1,2
"freedoms",1,1,2
"freerange",1,1,2
"french",1,1,2
"freshly",1,1,2
"fridayeduaubdedubauaeduaubdedubaua",1,1,2
"fridayevepark",1,1,2
"fridge",1,1,2
"friendat",1,1,2
"frio",1,1,2
"frombuilding",1,1,2
"fromto",1,1,2
"ftw",1,1,2
"fuck",1,1,2
"funwithlandmarksempire",1,1,2
"future",1,1,2
"futures",1,1,2
"gabchart",1,1,2
"game",1,1,2
"games",1,1,2
"ganders",1,1,2
"gansevoort",1,1,2
"garage",1,1,2
"gary",1,1,2
"gayfoodporn",1,1,2
"geez",1,1,2
"geraldine",1,1,2
"gezarohrigsony",1,1,2
"ghetto",1,1,2
"girls",1,1,2
"girlsflatbush",1,1,2
"giving",1,1,2
"glamour",1,1,2
"glass",1,1,2
"gloom",1,1,2
"glorification",1,1,2
"glow",1,1,2
"gmat",1,1,2
"god",1,1,2
"gods",1,1,2
"goes",1,1,2
"goldie",1,1,2
"good…",1,1,2
"goodi",1,1,2
"goodtimesblackjack",1,1,2
"gorgeous",1,1,2
"gorgeousbrooklyn",1,1,2
"gosheroeduaubdedubueduaubdedubufeduaubcedubfubbeduaubdedubufeduaubcedubfubbeduaubdedubufeduaubcedubfubbopus",1,1,2
"gothic",1,1,2
"gotimelife",1,1,2
"gourmet",1,1,2
"grab",1,1,2
"granola",1,1,2
"grassfed",1,1,2
"grateful",1,1,2
"greatest",1,1,2
"greens",1,1,2
"greenwich",1,1,2
"grey…",1,1,2
"grid",1,1,2
"grocery",1,1,2
"grunes",1,1,2
"guard",1,1,2
"guest",1,1,2
"gurltalkpeter",1,1,2
"guy",1,1,2
"habeus",1,1,2
"haha",1,1,2
"halcyon",1,1,2
"hallucinations",1,1,2
"hallway",1,1,2
"handcheck",1,1,2
"handel",1,1,2
"handmade",1,1,2
"hang",1,1,2
"hanging",1,1,2
"happening",1,1,2
"harbor…",1,1,2
"hard…",1,1,2
"hardknocklifeharlem",1,1,2
"hardwareshopping",1,1,2
"harlem",1,1,2
"hate",1,1,2
"havein",1,1,2
"haven",1,1,2
"head",1,1,2
"headhunter",1,1,2
"headquarters",1,1,2
"health",1,1,2
"heart",1,1,2
"heat",1,1,2
"heinekens",1,1,2
"hello",1,1,2
"hellskitchen",1,1,2
"helped",1,1,2
"heremanhattan",1,1,2
"hgvasst",1,1,2
"high",1,1,2
"highlights",1,1,2
"highly",1,1,2
"hillaryforamerica",1,1,2
"hillside",1,1,2
"hilton",1,1,2
"himtimelife",1,1,2
"hiphop",1,1,2
"hiro",1,1,2
"historic",1,1,2
"historicphoto",1,1,2
"hit",1,1,2
"hits",1,1,2
"hiyamanhattan",1,1,2
"hold",1,1,2
"holding",1,1,2
"holidays",1,1,2
"homebasedecoyin",1,1,2
"homemade",1,1,2
"homemaking",1,1,2
"homie",1,1,2
"honeymoonmayfair",1,1,2
"hoo",1,1,2
"hood…",1,1,2
"hoodand",1,1,2
"hooddowntown",1,1,2
"hoodiameverywhere",1,1,2
"hoodmels",1,1,2
"hook",1,1,2
"hoped",1,1,2
"hospital",1,1,2
"hospitality",1,1,2
"hostos",1,1,2
"hourjamaica",1,1,2
"houruaufefeduaubcedubduba",1,1,2
"house…",1,1,2
"house…designed",1,1,2
"housein",1,1,2
"housemade",1,1,2
"housephoto",1,1,2
"housesoho",1,1,2
"hudsonross",1,1,2
"humid",1,1,2
"hump",1,1,2
"hungary",1,1,2
"hunt",1,1,2
"hunter",1,1,2
"hunting",1,1,2
"ibjfk",1,1,2
"ifyoudontshowyourfaceyouwasnttherewith…",1,1,2
"illegally",1,1,2
"ilovenewyorknew",1,1,2
"imissnyflatiron",1,1,2
"inacts",1,1,2
"inasal",1,1,2
"incredible",1,1,2
"indays",1,1,2
"indescribable",1,1,2
"indiana",1,1,2
"indinero",1,1,2
"indineropark",1,1,2
"inhousemarketing",1,1,2
"inin",1,1,2
"injured",1,1,2
"inmins",1,1,2
"inside",1,1,2
"inspired",1,1,2
"inspo",1,1,2
"instago",1,1,2
"installing",1,1,2
"institute",1,1,2
"instructor",1,1,2
"interiordesign…",1,1,2
"international",1,1,2
"internship",1,1,2
"intersections",1,1,2
"ipaphoto",1,1,2
"iphone",1,1,2
"iphoneonly",1,1,2
"irgendwogelesenempire",1,1,2
"irishcoffeeperfect",1,1,2
"isdexterhope",1,1,2
"isham",1,1,2
"italian",1,1,2
"itsaks",1,1,2
"itsjustmesones",1,1,2
"jack",1,1,2
"jacket",1,1,2
"jackyvervin",1,1,2
"jam",1,1,2
"jazzmnnewark",1,1,2
"jeppedrinking",1,1,2
"jerome",1,1,2
"jessica",1,1,2
"jesus",1,1,2
"jets",1,1,2
"jets’",1,1,2
"jewellery…",1,1,2
"jfk",1,1,2
"joaquinempire",1,1,2
"joaquinequinox",1,1,2
"joaquinnew",1,1,2
"jobkeeping",1,1,2
"jobvirtualnjcity",1,1,2
"join",1,1,2
"jumped",1,1,2
"karma",1,1,2
"keep",1,1,2
"keep…",1,1,2
"keeping",1,1,2
"keeps",1,1,2
"kidnap",1,1,2
"kids",1,1,2
"kill",1,1,2
"killed",1,1,2
"knobsnpullsaampd",1,1,2
"knocked",1,1,2
"knocks",1,1,2
"koreanfood",1,1,2
"kristiberrymontanas",1,1,2
"laguardias",1,1,2
"lamb",1,1,2
"laptop",1,1,2
"last…",1,1,2
"lastnightavenue",1,1,2
"laszlonemes",1,1,2
"latèlife",1,1,2
"latindivision",1,1,2
"latindivision…",1,1,2
"latte",1,1,2
"law",1,1,2
"leaders",1,1,2
"leadership",1,1,2
"league",1,1,2
"leaps",1,1,2
"learn",1,1,2
"left",1,1,2
"leruffost",1,1,2
"lessor",1,1,2
"lgmcolumbus",1,1,2
"lights",1,1,2
"lightsflatron",1,1,2
"like…",1,1,2
"listening",1,1,2
"little…",1,1,2
"lives",1,1,2
"living",1,1,2
"local",1,1,2
"locationgreat",1,1,2
"locked",1,1,2
"lonefinds",1,1,2
"longliveceara",1,1,2
"longliverob",1,1,2
"longlivesleep",1,1,2
"lost",1,1,2
"lot",1,1,2
"louboutin",1,1,2
"loungeroomie",1,1,2
"lovely…",1,1,2
"loveoftheaterthe…",1,1,2
"loves",1,1,2
"lovesculpture",1,1,2
"loving",1,1,2
"lowlights",1,1,2
"luger",1,1,2
"macks",1,1,2
"mad",1,1,2
"mah",1,1,2
"main",1,1,2
"majesty…",1,1,2
"major",1,1,2
"makemewanttoshoutempire",1,1,2
"makes",1,1,2
"making…",1,1,2
"managermanhattan",1,1,2
"mandycom",1,1,2
"mans",1,1,2
"mark",1,1,2
"market",1,1,2
"marketinghilton",1,1,2
"marla",1,1,2
"maroo",1,1,2
"marvel",1,1,2
"mashed",1,1,2
"master",1,1,2
"matchless",1,1,2
"mateito",1,1,2
"means",1,1,2
"media",1,1,2
"mediacompany",1,1,2
"memoriam",1,1,2
"mess",1,1,2
"message",1,1,2
"messyhair",1,1,2
"metlife",1,1,2
"metropolitanopera",1,1,2
"mets",1,1,2
"mexicobound",1,1,2
"mgr",1,1,2
"miami",1,1,2
"miamibeachbroken",1,1,2
"microgreens",1,1,2
"migas",1,1,2
"mike",1,1,2
"milk",1,1,2
"million",1,1,2
"mindful…",1,1,2
"mine",1,1,2
"mini",1,1,2
"missed",1,1,2
"missing",1,1,2
"mixology",1,1,2
"mnylc…",1,1,2
"mocha",1,1,2
"modern",1,1,2
"modest",1,1,2
"moma",1,1,2
"montclair",1,1,2
"month",1,1,2
"months",1,1,2
"mood",1,1,2
"morningempire",1,1,2
"moscow",1,1,2
"motors",1,1,2
"move",1,1,2
"moved",1,1,2
"movie",1,1,2
"movingdaymetropolitan",1,1,2
"mule",1,1,2
"mulligans",1,1,2
"museum",1,1,2
"music",1,1,2
"must",1,1,2
"mysterio",1,1,2
"name",1,1,2
"nation",1,1,2
"national",1,1,2
"nbc",1,1,2
"nbf",1,1,2
"ndstunited…",1,1,2
"needy",1,1,2
"neighborhood…",1,1,2
"neighborhoodghostbusters",1,1,2
"neighborhoodparlaybkparlay",1,1,2
"neighborhoodshigurein",1,1,2
"newarkniggashyt…",1,1,2
"newburgh",1,1,2
"newdev",1,1,2
"newdevs",1,1,2
"newjersey",1,1,2
"newly",1,1,2
"newreadatlantic",1,1,2
"newyork…",1,1,2
"newyorkcity",1,1,2
"newyorkcity…",1,1,2
"newyorkflatiron",1,1,2
"newyorkgrand",1,1,2
"newyorkth",1,1,2
"nicely",1,1,2
"nicepier",1,1,2
"nicholas",1,1,2
"nicro",1,1,2
"niggas",1,1,2
"nightclub",1,1,2
"njtjersey",1,1,2
"nofilterth",1,1,2
"noisy",1,1,2
"nomnom",1,1,2
"northern",1,1,2
"notbar",1,1,2
"nova",1,1,2
"nowgo",1,1,2
"nrc…",1,1,2
"nuw",1,1,2
"nwk",1,1,2
"nybagel",1,1,2
"nycblogger",1,1,2
"nycbride",1,1,2
"nyccfa",1,1,2
"nycchart",1,1,2
"nycflatiron",1,1,2
"nychouse",1,1,2
"nycla",1,1,2
"nycnj",1,1,2
"nycprimeshot",1,1,2
"nyctaxi",1,1,2
"nycth",1,1,2
"nyctheatre",1,1,2
"nyeduaubdedubud",1,1,2
"nyempire",1,1,2
"nypd",1,1,2
"nysales",1,1,2
"nyvcsportstimes",1,1,2
"oatmeal",1,1,2
"observations",1,1,2
"obsessive",1,1,2
"october",1,1,2
"ofeduaubdedubunude",1,1,2
"offdutyoperator",1,1,2
"ofinhouse",1,1,2
"ofmodel",1,1,2
"old",1,1,2
"omg",1,1,2
"ominous",1,1,2
"onbroadway",1,1,2
"oneduaubdedubund",1,1,2
"onein",1,1,2
"onenine",1,1,2
"online",1,1,2
"ootd",1,1,2
"open",1,1,2
"opened",1,1,2
"openingretail",1,1,2
"openingsales",1,1,2
"opera",1,1,2
"order",1,1,2
"original",1,1,2
"originals",1,1,2
"others",1,1,2
"otterstedt",1,1,2
"ouryear",1,1,2
"overthehump",1,1,2
"owner",1,1,2
"oyster",1,1,2
"paced",1,1,2
"pad",1,1,2
"pano",1,1,2
"parents",1,1,2
"parkave",1,1,2
"parkcity",1,1,2
"parkworth",1,1,2
"part",1,1,2
"partnered",1,1,2
"partyu",1,1,2
"passive",1,1,2
"patrick",1,1,2
"patymetropolitan",1,1,2
"pay",1,1,2
"peace",1,1,2
"peace…",1,1,2
"pecora",1,1,2
"peek",1,1,2
"peppermint",1,1,2
"peppers",1,1,2
"perfect…",1,1,2
"performance",1,1,2
"perseus",1,1,2
"person",1,1,2
"peterluger",1,1,2
"phenomenal",1,1,2
"phoenix",1,1,2
"photooftheday",1,1,2
"picked",1,1,2
"picnic",1,1,2
"pier",1,1,2
"pieranyc",1,1,2
"pitstop",1,1,2
"pizzaandcalzone",1,1,2
"place…",1,1,2
"placemikes",1,1,2
"places",1,1,2
"placesthe",1,1,2
"plaque",1,1,2
"platform…",1,1,2
"play",1,1,2
"pleasantly",1,1,2
"please",1,1,2
"poland",1,1,2
"police",1,1,2
"poor",1,1,2
"postlunch",1,1,2
"pot",1,1,2
"potatoes",1,1,2
"povertynbc",1,1,2
"power",1,1,2
"ppl",1,1,2
"prepared",1,1,2
"presence",1,1,2
"press",1,1,2
"pretend",1,1,2
"pricehouse",1,1,2
"pricetag",1,1,2
"printing",1,1,2
"prix",1,1,2
"produce…",1,1,2
"producers",1,1,2
"project",1,1,2
"projectenvolve",1,1,2
"protectyourmagicrichmond",1,1,2
"psyched",1,1,2
"public",1,1,2
"puertorico…",1,1,2
"purple",1,1,2
"pursuit",1,1,2
"put",1,1,2
"queens…",1,1,2
"quick",1,1,2
"quite",1,1,2
"quotes",1,1,2
"radicchio",1,1,2
"raeholliday",1,1,2
"rainingpark",1,1,2
"rainmadison",1,1,2
"rainydayavenue",1,1,2
"rainyempire",1,1,2
"rauhofer",1,1,2
"real",1,1,2
"realistically",1,1,2
"reallife",1,1,2
"really…",1,1,2
"recap",1,1,2
"receptionnew",1,1,2
"recession",1,1,2
"record",1,1,2
"refreshed",1,1,2
"refreshing",1,1,2
"refuse",1,1,2
"rehearsals",1,1,2
"remain",1,1,2
"renovated",1,1,2
"report",1,1,2
"reported",1,1,2
"repost",1,1,2
"reservationapple",1,1,2
"responsible",1,1,2
"retail",1,1,2
"return",1,1,2
"rice",1,1,2
"richmondhoodrichmond",1,1,2
"ridgewood",1,1,2
"riding",1,1,2
"rite",1,1,2
"riverside",1,1,2
"roast",1,1,2
"robert",1,1,2
"robin",1,1,2
"rockefeller",1,1,2
"rockefellercenter",1,1,2
"rocket",1,1,2
"rockstar",1,1,2
"roman",1,1,2
"romatique",1,1,2
"rooftops",1,1,2
"rosaliekh",1,1,2
"roscommon",1,1,2
"round",1,1,2
"roxy…",1,1,2
"royal",1,1,2
"ruin",1,1,2
"ruralunion…",1,1,2
"sago",1,1,2
"saint",1,1,2
"saks",1,1,2
"sakssaks",1,1,2
"sales",1,1,2
"sampling",1,1,2
"samshandmadison",1,1,2
"sangria",1,1,2
"sarahs",1,1,2
"saturdays",1,1,2
"saul",1,1,2
"sausage",1,1,2
"saving",1,1,2
"say",1,1,2
"says",1,1,2
"scaffolding",1,1,2
"scariest",1,1,2
"scene",1,1,2
"schinasi",1,1,2
"schools…",1,1,2
"scottt",1,1,2
"search",1,1,2
"seasonani",1,1,2
"seat",1,1,2
"seating",1,1,2
"secaucus",1,1,2
"secularism",1,1,2
"security",1,1,2
"self",1,1,2
"set",1,1,2
"settling",1,1,2
"shake",1,1,2
"shakeshack",1,1,2
"shaking",1,1,2
"shampoo",1,1,2
"share",1,1,2
"sharing",1,1,2
"shelter",1,1,2
"sheputittogetherb",1,1,2
"shishitos",1,1,2
"shopping",1,1,2
"shorthairdontcare",1,1,2
"shows",1,1,2
"shuggie",1,1,2
"shuttle",1,1,2
"sick",1,1,2
"signingloveableliveablehome",1,1,2
"sing",1,1,2
"sirmore",1,1,2
"sisters",1,1,2
"site",1,1,2
"sitting",1,1,2
"sjupridetaffner",1,1,2
"skull",1,1,2
"sky",1,1,2
"skylight",1,1,2
"sleeps",1,1,2
"slicedpizza",1,1,2
"slip",1,1,2
"slosson",1,1,2
"smacked",1,1,2
"small",1,1,2
"smart",1,1,2
"smell",1,1,2
"smhhhhh",1,1,2
"smile",1,1,2
"smiletrainwsdflatiron",1,1,2
"smoke",1,1,2
"snapsavebad",1,1,2
"sneaky",1,1,2
"snowbears…",1,1,2
"socean",1,1,2
"sogood",1,1,2
"soho",1,1,2
"solace",1,1,2
"somedayworldtrade",1,1,2
"someone",1,1,2
"sometimes",1,1,2
"son",1,1,2
"songbuilding",1,1,2
"soon",1,1,2
"soooo",1,1,2
"sorrystu",1,1,2
"soulbender",1,1,2
"spacious",1,1,2
"speaking",1,1,2
"spelt",1,1,2
"spend",1,1,2
"spent",1,1,2
"sponsored",1,1,2
"sportsbiz",1,1,2
"sporty",1,1,2
"spot",1,1,2
"spotted",1,1,2
"springfield",1,1,2
"square…",1,1,2
"squashcharlies",1,1,2
"srussellgroves…",1,1,2
"ssrunwaykilled",1,1,2
"stainless",1,1,2
"stand",1,1,2
"standard",1,1,2
"staple",1,1,2
"starbucks",1,1,2
"starshells",1,1,2
"starting",1,1,2
"staying",1,1,2
"steel",1,1,2
"stella",1,1,2
"stellaartoismichaels",1,1,2
"stern",1,1,2
"storiesavenue",1,1,2
"stormempire",1,1,2
"stormyweathermercedes",1,1,2
"stout",1,1,2
"stoutthe",1,1,2
"strandhotelnycempire",1,1,2
"street…",1,1,2
"streetbedroom",1,1,2
"streets",1,1,2
"streetsixth",1,1,2
"strong",1,1,2
"stuartsthbirthdayempire",1,1,2
"stuck",1,1,2
"stumble",1,1,2
"style",1,1,2
"subdivided",1,1,2
"successful",1,1,2
"suck",1,1,2
"sugarhousepark",1,1,2
"suggestionbox",1,1,2
"suh",1,1,2
"summer",1,1,2
"sun",1,1,2
"sunday",1,1,2
"sunny",1,1,2
"sunset",1,1,2
"supporting",1,1,2
"supremehouse",1,1,2
"suranikottu",1,1,2
"surprise",1,1,2
"surprised",1,1,2
"survivorempire",1,1,2
"sweet",1,1,2
"sweetalexysqob",1,1,2
"tabacrougebam",1,1,2
"table",1,1,2
"taco",1,1,2
"taho",1,1,2
"talking",1,1,2
"talldarkandhandsome",1,1,2
"tankie",1,1,2
"tcorientation",1,1,2
"teahouse",1,1,2
"team",1,1,2
"teammates",1,1,2
"teamnyjlpublic",1,1,2
"technical",1,1,2
"technionarchtober",1,1,2
"technology",1,1,2
"terrible",1,1,2
"territoryelizabeth",1,1,2
"thanfirefighters",1,1,2
"thankful…",1,1,2
"thanks",1,1,2
"thankspark",1,1,2
"thebillionth",1,1,2
"thecity",1,1,2
